Name,Tera Type,G-Atk,G-Def,GOOD,Ok,Bad,Weak To,Types
Wo-chien,Electric,Atk,Any,,,"Ghost, Psychic, Ground, Rock, Water",Ground,"Dark, Grass"
Wo-chien,Psychic,Atk,Any,"Bug, Dark",,"Ghost, Psychic, Ground, Rock, Water","Bug, Ghost, Dark","Dark, Grass"
Wo-chien,Ice,Atk,Any,"Fighting, Steel, Fire",,"Ghost, Psychic, Ground, Rock, Water","Fighting, Rock, Steel, Fire","Dark, Grass"
Wo-chien,Dragon,Atk,Any,"Dragon, Fairy",Ice,"Ghost, Psychic, Ground, Rock, Water","Ice, Dragon, Fairy","Dark, Grass"
Wo-chien,Dark,Atk,Any,"Fighting, Bug, Fairy",,"Ghost, Psychic, Ground, Rock, Water","Fighting, Bug, Fairy","Dark, Grass"
Wo-chien,Fairy,Atk,Any,"Poison, Steel",,"Ghost, Psychic, Ground, Rock, Water","Poison, Steel","Dark, Grass"
Chien-pao,Normal,SpA,Def,Fighting,,"Ghost, Psychic, Flying, Ground, Grass, Dragon",Fighting,"Dark, Ice"
Chien-pao,Fighting,SpA,Def,Fairy,,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Flying, Psychic, Fairy","Dark, Ice"
Chien-pao,Flying,SpA,Def,Ice,"Rock, Electric","Ghost, Psychic, Flying, Ground, Grass, Dragon","Rock, Electric, Ice","Dark, Ice"
Chien-pao,Poison,SpA,Def,,,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Ground, Psychic","Dark, Ice"
Chien-pao,Ground,SpA,Def,"Water, Ice",,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Water, Grass, Ice","Dark, Ice"
Chien-pao,Rock,SpA,Def,"Fighting, Steel, Water",,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Fighting, Ground, Steel, Water, Grass","Dark, Ice"
Chien-pao,Bug,SpA,Def,Fire,Rock,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Flying, Rock, Fire","Dark, Ice"
Chien-pao,Ghost,SpA,Def,Dark,,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Ghost, Dark","Dark, Ice"
Chien-pao,Steel,SpA,Def,"Fighting, Fire",,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Fighting, Ground, Fire","Dark, Ice"
Chien-pao,Fire,SpA,Def,Water,Rock,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Ground, Rock, Water","Dark, Ice"
Chien-pao,Water,SpA,Def,,Electric,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Grass, Electric","Dark, Ice"
Chien-pao,Grass,SpA,Def,"Fire, Ice","Poison, Bug","Ghost, Psychic, Flying, Ground, Grass, Dragon","Flying, Poison, Bug, Fire, Ice","Dark, Ice"
Chien-pao,Electric,SpA,Def,,,"Ghost, Psychic, Flying, Ground, Grass, Dragon",Ground,"Dark, Ice"
Chien-pao,Psychic,SpA,Def,Dark,Bug,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Bug, Ghost, Dark","Dark, Ice"
Chien-pao,Ice,SpA,Def,"Fighting, Steel, Fire",Rock,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Fighting, Rock, Steel, Fire","Dark, Ice"
Chien-pao,Dragon,SpA,Def,"Ice, Fairy",,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Ice, Dragon, Fairy","Dark, Ice"
Chien-pao,Dark,SpA,Def,"Fighting, Fairy",Bug,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Fighting, Bug, Fairy","Dark, Ice"
Chien-pao,Fairy,SpA,Def,Steel,Poison,"Ghost, Psychic, Flying, Ground, Grass, Dragon","Poison, Steel","Dark, Ice"
Ting-lu,Normal,SpA,Def,Fighting,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric",Fighting,"Dark, Ground"
Ting-lu,Fighting,SpA,Def,"Flying, Fairy",,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Flying, Psychic, Fairy","Dark, Ground"
Ting-lu,Flying,SpA,Def,,Ice,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Rock, Electric, Ice","Dark, Ground"
Ting-lu,Poison,SpA,Def,,Ground,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Ground, Psychic","Dark, Ground"
Ting-lu,Ground,SpA,Def,Grass,"Water, Ice","Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Water, Grass, Ice","Dark, Ground"
Ting-lu,Rock,SpA,Def,"Fighting, Grass","Ground, Water","Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Steel, Water, Grass","Dark, Ground"
Ting-lu,Bug,SpA,Def,Flying,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Flying, Rock, Fire","Dark, Ground"
Ting-lu,Ghost,SpA,Def,Dark,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Ghost, Dark","Dark, Ground"
Ting-lu,Steel,SpA,Def,Fighting,Ground,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Fire","Dark, Ground"
Ting-lu,Fire,SpA,Def,,"Ground, Water","Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Ground, Rock, Water","Dark, Ground"
Ting-lu,Water,SpA,Def,Grass,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Grass, Electric","Dark, Ground"
Ting-lu,Grass,SpA,Def,"Flying, Bug",Ice,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Flying, Poison, Bug, Fire, Ice","Dark, Ground"
Ting-lu,Electric,SpA,Def,,Ground,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric",Ground,"Dark, Ground"
Ting-lu,Psychic,SpA,Def,"Bug, Dark",,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Bug, Ghost, Dark","Dark, Ground"
Ting-lu,Ice,SpA,Def,Fighting,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Fighting, Rock, Steel, Fire","Dark, Ground"
Ting-lu,Dragon,SpA,Def,Fairy,"Ice, Dragon","Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Ice, Dragon, Fairy","Dark, Ground"
Ting-lu,Dark,SpA,Def,"Fighting, Bug, Fairy",,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Fighting, Bug, Fairy","Dark, Ground"
Ting-lu,Fairy,SpA,Def,,,"Ghost, Psychic, Poison, Rock, Steel, Fire, Electric","Poison, Steel","Dark, Ground"
Chi-yu,Normal,Atk,SpD,Fighting,,"Ghost, Psychic, Bug, Steel, Grass, Ice",Fighting,"Dark, Fire"
Chi-yu,Fighting,Atk,SpD,Fairy,Flying,"Ghost, Psychic, Bug, Steel, Grass, Ice","Flying, Psychic, Fairy","Dark, Fire"
Chi-yu,Flying,Atk,SpD,Rock,Electric,"Ghost, Psychic, Bug, Steel, Grass, Ice","Rock, Electric, Ice","Dark, Fire"
Chi-yu,Poison,Atk,SpD,,Ground,"Ghost, Psychic, Bug, Steel, Grass, Ice","Ground, Psychic","Dark, Fire"
Chi-yu,Ground,Atk,SpD,Water,,"Ghost, Psychic, Bug, Steel, Grass, Ice","Water, Grass, Ice","Dark, Fire"
Chi-yu,Rock,Atk,SpD,"Fighting, Water",Ground,"Ghost, Psychic, Bug, Steel, Grass, Ice","Fighting, Ground, Steel, Water, Grass","Dark, Fire"
Chi-yu,Bug,Atk,SpD,"Rock, Fire",Flying,"Ghost, Psychic, Bug, Steel, Grass, Ice","Flying, Rock, Fire","Dark, Fire"
Chi-yu,Ghost,Atk,SpD,Dark,,"Ghost, Psychic, Bug, Steel, Grass, Ice","Ghost, Dark","Dark, Fire"
Chi-yu,Steel,Atk,SpD,"Fighting, Fire",Ground,"Ghost, Psychic, Bug, Steel, Grass, Ice","Fighting, Ground, Fire","Dark, Fire"
Chi-yu,Fire,Atk,SpD,"Rock, Water",Ground,"Ghost, Psychic, Bug, Steel, Grass, Ice","Ground, Rock, Water","Dark, Fire"
Chi-yu,Water,Atk,SpD,,Electric,"Ghost, Psychic, Bug, Steel, Grass, Ice","Grass, Electric","Dark, Fire"
Chi-yu,Grass,Atk,SpD,Fire,"Flying, Poison","Ghost, Psychic, Bug, Steel, Grass, Ice","Flying, Poison, Bug, Fire, Ice","Dark, Fire"
Chi-yu,Electric,Atk,SpD,,Ground,"Ghost, Psychic, Bug, Steel, Grass, Ice",Ground,"Dark, Fire"
Chi-yu,Psychic,Atk,SpD,Dark,,"Ghost, Psychic, Bug, Steel, Grass, Ice","Bug, Ghost, Dark","Dark, Fire"
Chi-yu,Ice,Atk,SpD,"Fighting, Rock, Fire",,"Ghost, Psychic, Bug, Steel, Grass, Ice","Fighting, Rock, Steel, Fire","Dark, Fire"
Chi-yu,Dragon,Atk,SpD,"Dragon, Fairy",,"Ghost, Psychic, Bug, Steel, Grass, Ice","Ice, Dragon, Fairy","Dark, Fire"
Chi-yu,Dark,Atk,SpD,"Fighting, Fairy",,"Ghost, Psychic, Bug, Steel, Grass, Ice","Fighting, Bug, Fairy","Dark, Fire"
Chi-yu,Fairy,Atk,SpD,,Poison,"Ghost, Psychic, Bug, Steel, Grass, Ice","Poison, Steel","Dark, Fire"
Roaring-moon,Normal,Atk,Def,Fighting,,"Ghost, Psychic, Dragon",Fighting,"Dark, Dragon"
Roaring-moon,Fighting,Atk,Def,Fairy,Flying,"Ghost, Psychic, Dragon","Flying, Psychic, Fairy","Dark, Dragon"
Roaring-moon,Flying,Atk,Def,,"Rock, Electric, Ice","Ghost, Psychic, Dragon","Rock, Electric, Ice","Dark, Dragon"
Roaring-moon,Poison,Atk,Def,,Ground,"Ghost, Psychic, Dragon","Ground, Psychic","Dark, Dragon"
Roaring-moon,Ground,Atk,Def,,"Water, Grass, Ice","Ghost, Psychic, Dragon","Water, Grass, Ice","Dark, Dragon"
Roaring-moon,Rock,Atk,Def,"Fighting, Steel","Ground, Water, Grass","Ghost, Psychic, Dragon","Fighting, Ground, Steel, Water, Grass","Dark, Dragon"
Roaring-moon,Bug,Atk,Def,,"Flying, Rock, Fire","Ghost, Psychic, Dragon","Flying, Rock, Fire","Dark, Dragon"
Roaring-moon,Ghost,Atk,Def,Dark,,"Ghost, Psychic, Dragon","Ghost, Dark","Dark, Dragon"
Roaring-moon,Steel,Atk,Def,Fighting,"Ground, Fire","Ghost, Psychic, Dragon","Fighting, Ground, Fire","Dark, Dragon"
Roaring-moon,Fire,Atk,Def,,"Ground, Rock, Water","Ghost, Psychic, Dragon","Ground, Rock, Water","Dark, Dragon"
Roaring-moon,Water,Atk,Def,,"Grass, Electric","Ghost, Psychic, Dragon","Grass, Electric","Dark, Dragon"
Roaring-moon,Grass,Atk,Def,,"Flying, Poison, Bug, Fire, Ice","Ghost, Psychic, Dragon","Flying, Poison, Bug, Fire, Ice","Dark, Dragon"
Roaring-moon,Electric,Atk,Def,,Ground,"Ghost, Psychic, Dragon",Ground,"Dark, Dragon"
Roaring-moon,Psychic,Atk,Def,Dark,Bug,"Ghost, Psychic, Dragon","Bug, Ghost, Dark","Dark, Dragon"
Roaring-moon,Ice,Atk,Def,"Fighting, Steel","Rock, Fire","Ghost, Psychic, Dragon","Fighting, Rock, Steel, Fire","Dark, Dragon"
Roaring-moon,Dragon,Atk,Def,Fairy,Ice,"Ghost, Psychic, Dragon","Ice, Dragon, Fairy","Dark, Dragon"
Roaring-moon,Dark,Atk,Def,"Fairy, Fighting",Bug,"Ghost, Psychic, Dragon","Fighting, Bug, Fairy","Dark, Dragon"
Roaring-moon,Fairy,Atk,Def,Steel,Poison,"Ghost, Psychic, Dragon","Poison, Steel","Dark, Dragon"
Iron-valiant,Normal,SpA,Any,,,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice",Fighting,"Fairy, Fighting"
Iron-valiant,Fighting,SpA,Any,"Flying, Psychic, Fairy",,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Flying, Psychic, Fairy","Fairy, Fighting"
Iron-valiant,Flying,SpA,Any,,Electric,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Rock, Electric, Ice","Fairy, Fighting"
Iron-valiant,Poison,SpA,Any,Psychic,Ground,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Ground, Psychic","Fairy, Fighting"
Iron-valiant,Ground,SpA,Any,,"Water, Grass","Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Water, Grass, Ice","Fairy, Fighting"
Iron-valiant,Rock,SpA,Any,,"Ground, Water, Grass","Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Fighting, Ground, Steel, Water, Grass","Fairy, Fighting"
Iron-valiant,Bug,SpA,Any,"Flying, Fire",,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Flying, Rock, Fire","Fairy, Fighting"
Iron-valiant,Ghost,SpA,Any,Ghost,,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Ghost, Dark","Fairy, Fighting"
Iron-valiant,Steel,SpA,Any,Fire,Ground,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Fighting, Ground, Fire","Fairy, Fighting"
Iron-valiant,Fire,SpA,Any,,"Ground, Water","Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Ground, Rock, Water","Fairy, Fighting"
Iron-valiant,Water,SpA,Any,,"Grass, Electric","Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Grass, Electric","Fairy, Fighting"
Iron-valiant,Grass,SpA,Any,"Flying, Poison, Bug, Fire",,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Flying, Poison, Bug, Fire, Ice","Fairy, Fighting"
Iron-valiant,Electric,SpA,Any,,Ground,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice",Ground,"Fairy, Fighting"
Iron-valiant,Psychic,SpA,Any,"Ghost, Bug",,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Bug, Ghost, Dark","Fairy, Fighting"
Iron-valiant,Ice,SpA,Any,Fire,,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Fighting, Rock, Steel, Fire","Fairy, Fighting"
Iron-valiant,Dragon,SpA,Any,Fairy,,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Ice, Dragon, Fairy","Fairy, Fighting"
Iron-valiant,Dark,SpA,Any,"Bug, Fairy",,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Fighting, Bug, Fairy","Fairy, Fighting"
Iron-valiant,Fairy,SpA,Any,Poison,,"Fighting, Dragon, Dark, Normal, Rock, Steel, Ice","Poison, Steel","Fairy, Fighting"
Koraidon,Normal,Any,Def,,Fighting,"Dragon, Normal, Rock, Steel, Ice, Dark",Fighting,"Dragon, Fighting"
Koraidon,Fighting,Any,Def,"Fairy, Flying, Psychic",,"Dragon, Normal, Rock, Steel, Ice, Dark","Flying, Psychic, Fairy","Dragon, Fighting"
Koraidon,Flying,Any,Def,,Electric,"Dragon, Normal, Rock, Steel, Ice, Dark","Rock, Electric, Ice","Dragon, Fighting"
Koraidon,Poison,Any,Def,Psychic,Ground,"Dragon, Normal, Rock, Steel, Ice, Dark","Ground, Psychic","Dragon, Fighting"
Koraidon,Ground,Any,Def,,"Water, Grass","Dragon, Normal, Rock, Steel, Ice, Dark","Water, Grass, Ice","Dragon, Fighting"
Koraidon,Rock,Any,Def,,"Fighting, Ground, Water, Grass","Dragon, Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Steel, Water, Grass","Dragon, Fighting"
Koraidon,Bug,Any,Def,Flying,Fire,"Dragon, Normal, Rock, Steel, Ice, Dark","Flying, Rock, Fire","Dragon, Fighting"
Koraidon,Ghost,Any,Def,Ghost,,"Dragon, Normal, Rock, Steel, Ice, Dark","Ghost, Dark","Dragon, Fighting"
Koraidon,Steel,Any,Def,,"Fighting, Ground, Fire","Dragon, Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Fire","Dragon, Fighting"
Koraidon,Fire,Any,Def,,"Ground, Water","Dragon, Normal, Rock, Steel, Ice, Dark","Ground, Rock, Water","Dragon, Fighting"
Koraidon,Water,Any,Def,,"Grass, Electric","Dragon, Normal, Rock, Steel, Ice, Dark","Grass, Electric","Dragon, Fighting"
Koraidon,Grass,Any,Def,"Flying, Poison, Bug",Fire,"Dragon, Normal, Rock, Steel, Ice, Dark","Flying, Poison, Bug, Fire, Ice","Dragon, Fighting"
Koraidon,Electric,Any,Def,,Ground,"Dragon, Normal, Rock, Steel, Ice, Dark",Ground,"Dragon, Fighting"
Koraidon,Psychic,Any,Def,"Ghost, Bug",,"Dragon, Normal, Rock, Steel, Ice, Dark","Bug, Ghost, Dark","Dragon, Fighting"
Koraidon,Ice,Any,Def,,"Fighting, Fire","Dragon, Normal, Rock, Steel, Ice, Dark","Fighting, Rock, Steel, Fire","Dragon, Fighting"
Koraidon,Dragon,Any,Def,Fairy,,"Dragon, Normal, Rock, Steel, Ice, Dark","Ice, Dragon, Fairy","Dragon, Fighting"
Koraidon,Dark,Any,Def,"Fairy, Bug",Fighting,"Dragon, Normal, Rock, Steel, Ice, Dark","Fighting, Bug, Fairy","Dragon, Fighting"
Koraidon,Fairy,Any,Def,Poison,,"Dragon, Normal, Rock, Steel, Ice, Dark","Poison, Steel","Dragon, Fighting"
Miraidon,Normal,Any,SpD,,Fighting,"Dragon, Flying, Water",Fighting,"Dragon, Electric"
Miraidon,Fighting,Any,SpD,Fairy,Psychic,"Dragon, Flying, Water","Flying, Psychic, Fairy","Dragon, Electric"
Miraidon,Flying,Any,SpD,Electric,"Rock, Ice","Dragon, Flying, Water","Rock, Electric, Ice","Dragon, Electric"
Miraidon,Poison,Any,SpD,Ground,Psychic,"Dragon, Flying, Water","Ground, Psychic","Dragon, Electric"
Miraidon,Ground,Any,SpD,Grass,Ice,"Dragon, Flying, Water","Water, Grass, Ice","Dragon, Electric"
Miraidon,Rock,Any,SpD,"Ground, Steel, Grass",Fighting,"Dragon, Flying, Water","Fighting, Ground, Steel, Water, Grass","Dragon, Electric"
Miraidon,Bug,Any,SpD,,"Rock, Fire","Dragon, Flying, Water","Flying, Rock, Fire","Dragon, Electric"
Miraidon,Ghost,Any,SpD,,"Ghost, Dark","Dragon, Flying, Water","Ghost, Dark","Dragon, Electric"
Miraidon,Steel,Any,SpD,Ground,"Fighting, Fire","Dragon, Flying, Water","Fighting, Ground, Fire","Dragon, Electric"
Miraidon,Fire,Any,SpD,Ground,Rock,"Dragon, Flying, Water","Ground, Rock, Water","Dragon, Electric"
Miraidon,Water,Any,SpD,"Grass, Electric",,"Dragon, Flying, Water","Grass, Electric","Dragon, Electric"
Miraidon,Grass,Any,SpD,,"Poison, Bug, Fire, Ice","Dragon, Flying, Water","Flying, Poison, Bug, Fire, Ice","Dragon, Electric"
Miraidon,Electric,Any,SpD,Ground,,"Dragon, Flying, Water",Ground,"Dragon, Electric"
Miraidon,Psychic,Any,SpD,,"Bug, Ghost, Dark","Dragon, Flying, Water","Bug, Ghost, Dark","Dragon, Electric"
Miraidon,Ice,Any,SpD,Steel,"Fighting, Rock, Fire","Dragon, Flying, Water","Fighting, Rock, Steel, Fire","Dragon, Electric"
Miraidon,Dragon,Any,SpD,Fairy,Ice,"Dragon, Flying, Water","Ice, Dragon, Fairy","Dragon, Electric"
Miraidon,Dark,Any,SpD,Fairy,"Fighting, Bug","Dragon, Flying, Water","Fighting, Bug, Fairy","Dragon, Electric"
Miraidon,Fairy,Any,SpD,Steel,Poison,"Dragon, Flying, Water","Poison, Steel","Dragon, Electric"
Spinarak,Normal,Any,Def,Fighting,,"Grass, Psychic, Dark, Fairy",Fighting,"Bug, Poison"
Spinarak,Fighting,Any,Def,Flying,,"Grass, Psychic, Dark, Fairy","Flying, Psychic, Fairy","Bug, Poison"
Spinarak,Flying,Any,Def,Rock,"Electric, Ice","Grass, Psychic, Dark, Fairy","Rock, Electric, Ice","Bug, Poison"
Spinarak,Poison,Any,Def,Ground,,"Grass, Psychic, Dark, Fairy","Ground, Psychic","Bug, Poison"
Spinarak,Ground,Any,Def,,"Water, Ice","Grass, Psychic, Dark, Fairy","Water, Grass, Ice","Bug, Poison"
Spinarak,Rock,Any,Def,"Steel, Fighting, Ground",Water,"Grass, Psychic, Dark, Fairy","Fighting, Ground, Steel, Water, Grass","Bug, Poison"
Spinarak,Bug,Any,Def,"Flying, Rock, Fire",,"Grass, Psychic, Dark, Fairy","Flying, Rock, Fire","Bug, Poison"
Spinarak,Ghost,Any,Def,Ghost,,"Grass, Psychic, Dark, Fairy","Ghost, Dark","Bug, Poison"
Spinarak,Steel,Any,Def,"Fighting, Ground, Fire",,"Grass, Psychic, Dark, Fairy","Fighting, Ground, Fire","Bug, Poison"
Spinarak,Fire,Any,Def,"Ground, Rock",Water,"Grass, Psychic, Dark, Fairy","Ground, Rock, Water","Bug, Poison"
Spinarak,Water,Any,Def,,Electric,"Grass, Psychic, Dark, Fairy","Grass, Electric","Bug, Poison"
Spinarak,Grass,Any,Def,"Flying, Poison, Fire","Bug, Ice","Grass, Psychic, Dark, Fairy","Flying, Poison, Bug, Fire, Ice","Bug, Poison"
Spinarak,Electric,Any,Def,Ground,,"Grass, Psychic, Dark, Fairy",Ground,"Bug, Poison"
Spinarak,Psychic,Any,Def,Ghost,Bug,"Grass, Psychic, Dark, Fairy","Bug, Ghost, Dark","Bug, Poison"
Spinarak,Ice,Any,Def,"Steel, Fighting, Rock, Fire",,"Grass, Psychic, Dark, Fairy","Fighting, Rock, Steel, Fire","Bug, Poison"
Spinarak,Dragon,Any,Def,,"Ice, Dragon","Grass, Psychic, Dark, Fairy","Ice, Dragon, Fairy","Bug, Poison"
Spinarak,Dark,Any,Def,Fighting,Bug,"Grass, Psychic, Dark, Fairy","Fighting, Bug, Fairy","Bug, Poison"
Spinarak,Fairy,Any,Def,"Steel, Poison",,"Grass, Psychic, Dark, Fairy","Poison, Steel","Bug, Poison"
Ariados,Normal,Any,Def,Fighting,,"Grass, Psychic, Dark, Fairy",Fighting,"Bug, Poison"
Ariados,Fighting,Any,Def,Flying,,"Grass, Psychic, Dark, Fairy","Flying, Psychic, Fairy","Bug, Poison"
Ariados,Flying,Any,Def,Rock,"Electric, Ice","Grass, Psychic, Dark, Fairy","Rock, Electric, Ice","Bug, Poison"
Ariados,Poison,Any,Def,Ground,,"Grass, Psychic, Dark, Fairy","Ground, Psychic","Bug, Poison"
Ariados,Ground,Any,Def,,"Water, Ice","Grass, Psychic, Dark, Fairy","Water, Grass, Ice","Bug, Poison"
Ariados,Rock,Any,Def,"Steel, Fighting, Ground",Water,"Grass, Psychic, Dark, Fairy","Fighting, Ground, Steel, Water, Grass","Bug, Poison"
Ariados,Bug,Any,Def,"Flying, Rock, Fire",,"Grass, Psychic, Dark, Fairy","Flying, Rock, Fire","Bug, Poison"
Ariados,Ghost,Any,Def,Ghost,,"Grass, Psychic, Dark, Fairy","Ghost, Dark","Bug, Poison"
Ariados,Steel,Any,Def,"Fighting, Ground, Fire",,"Grass, Psychic, Dark, Fairy","Fighting, Ground, Fire","Bug, Poison"
Ariados,Fire,Any,Def,"Ground, Rock",Water,"Grass, Psychic, Dark, Fairy","Ground, Rock, Water","Bug, Poison"
Ariados,Water,Any,Def,,Electric,"Grass, Psychic, Dark, Fairy","Grass, Electric","Bug, Poison"
Ariados,Grass,Any,Def,"Flying, Poison, Fire","Bug, Ice","Grass, Psychic, Dark, Fairy","Flying, Poison, Bug, Fire, Ice","Bug, Poison"
Ariados,Electric,Any,Def,Ground,,"Grass, Psychic, Dark, Fairy",Ground,"Bug, Poison"
Ariados,Psychic,Any,Def,Ghost,Bug,"Grass, Psychic, Dark, Fairy","Bug, Ghost, Dark","Bug, Poison"
Ariados,Ice,Any,Def,"Steel, Fighting, Rock, Fire",,"Grass, Psychic, Dark, Fairy","Fighting, Rock, Steel, Fire","Bug, Poison"
Ariados,Dragon,Any,Def,,"Ice, Dragon","Grass, Psychic, Dark, Fairy","Ice, Dragon, Fairy","Bug, Poison"
Ariados,Dark,Any,Def,Fighting,Bug,"Grass, Psychic, Dark, Fairy","Fighting, Bug, Fairy","Bug, Poison"
Ariados,Fairy,Any,Def,"Steel, Poison",,"Grass, Psychic, Dark, Fairy","Poison, Steel","Bug, Poison"
Yanma,Normal,Any,SpD,,,"Grass, Psychic, Dark, Fighting, Bug",Fighting,"Bug, Flying"
Yanma,Fighting,Any,SpD,"Flying, Fairy",,"Grass, Psychic, Dark, Fighting, Bug","Flying, Psychic, Fairy","Bug, Flying"
Yanma,Flying,Any,SpD,"Rock, Electric",Ice,"Grass, Psychic, Dark, Fighting, Bug","Rock, Electric, Ice","Bug, Flying"
Yanma,Poison,Any,SpD,,Ground,"Grass, Psychic, Dark, Fighting, Bug","Ground, Psychic","Bug, Flying"
Yanma,Ground,Any,SpD,,"Water, Ice","Grass, Psychic, Dark, Fighting, Bug","Water, Grass, Ice","Bug, Flying"
Yanma,Rock,Any,SpD,Steel,"Ground, Water","Grass, Psychic, Dark, Fighting, Bug","Fighting, Ground, Steel, Water, Grass","Bug, Flying"
Yanma,Bug,Any,SpD,"Flying, Rock, Fire",,"Grass, Psychic, Dark, Fighting, Bug","Flying, Rock, Fire","Bug, Flying"
Yanma,Ghost,Any,SpD,Ghost,,"Grass, Psychic, Dark, Fighting, Bug","Ghost, Dark","Bug, Flying"
Yanma,Steel,Any,SpD,Fire,Ground,"Grass, Psychic, Dark, Fighting, Bug","Fighting, Ground, Fire","Bug, Flying"
Yanma,Fire,Any,SpD,Rock,"Ground, Water","Grass, Psychic, Dark, Fighting, Bug","Ground, Rock, Water","Bug, Flying"
Yanma,Water,Any,SpD,Electric,,"Grass, Psychic, Dark, Fighting, Bug","Grass, Electric","Bug, Flying"
Yanma,Grass,Any,SpD,"Flying, Poison, Fire",Ice,"Grass, Psychic, Dark, Fighting, Bug","Flying, Poison, Bug, Fire, Ice","Bug, Flying"
Yanma,Electric,Any,SpD,,Ground,"Grass, Psychic, Dark, Fighting, Bug",Ground,"Bug, Flying"
Yanma,Psychic,Any,SpD,Ghost,,"Grass, Psychic, Dark, Fighting, Bug","Bug, Ghost, Dark","Bug, Flying"
Yanma,Ice,Any,SpD,"Rock, Steel, Fire",,"Grass, Psychic, Dark, Fighting, Bug","Fighting, Rock, Steel, Fire","Bug, Flying"
Yanma,Dragon,Any,SpD,Fairy,"Ice, Dragon","Grass, Psychic, Dark, Fighting, Bug","Ice, Dragon, Fairy","Bug, Flying"
Yanma,Dark,Any,SpD,Fairy,,"Grass, Psychic, Dark, Fighting, Bug","Fighting, Bug, Fairy","Bug, Flying"
Yanma,Fairy,Any,SpD,"Poison, Steel",,"Grass, Psychic, Dark, Fighting, Bug","Poison, Steel","Bug, Flying"
Yanmega,Normal,SpA,SpD,,,"Grass, Psychic, Dark, Fighting, Bug",Fighting,"Bug, Flying"
Yanmega,Fighting,SpA,SpD,"Flying, Fairy",,"Grass, Psychic, Dark, Fighting, Bug","Flying, Psychic, Fairy","Bug, Flying"
Yanmega,Flying,SpA,SpD,"Rock, Electric",Ice,"Grass, Psychic, Dark, Fighting, Bug","Rock, Electric, Ice","Bug, Flying"
Yanmega,Poison,SpA,SpD,,Ground,"Grass, Psychic, Dark, Fighting, Bug","Ground, Psychic","Bug, Flying"
Yanmega,Ground,SpA,SpD,,"Water, Ice","Grass, Psychic, Dark, Fighting, Bug","Water, Grass, Ice","Bug, Flying"
Yanmega,Rock,SpA,SpD,Steel,"Ground, Water","Grass, Psychic, Dark, Fighting, Bug","Fighting, Ground, Steel, Water, Grass","Bug, Flying"
Yanmega,Bug,SpA,SpD,"Flying, Rock, Fire",,"Grass, Psychic, Dark, Fighting, Bug","Flying, Rock, Fire","Bug, Flying"
